date,campaign,ad_group,keyword,match_type,intent_tier,is_high_intent,is_crm_verified,impressions,clicks,cost,gads_conversions,gads_conv_value
2025-08-16,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3401,108,188.67,10.6,775.82
2025-08-16,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1622,50,86.35,5.3,346.83
2025-08-16,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,3137,84,153.88,8.8,602.79
2025-08-16,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,5024,160,266.2,17.6,1005.89
2025-08-16,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2752,86,154.65,9.4,532.69
2025-08-16,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,7461,239,378.87,21.8,1362.52
2025-08-16,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3399,90,168.45,10.4,690.21
2025-08-16,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4541,149,253.74,16.0,906.02
2025-08-16,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3738,128,217.53,13.9,783.03
2025-08-17,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8742,281,488.63,30.1,2161.84
2025-08-17,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,7400,248,428.33,28.5,1626.95
2025-08-17,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3577,108,192.05,13.8,764.89
2025-08-17,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,3460,104,167.67,11.5,757.89
2025-08-17,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3131,100,190.87,12.4,703.47
2025-08-17,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1786,53,87.6,5.2,380.8
2025-08-17,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2947,85,158.48,9.4,652.56
2025-08-17,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4989,164,276.59,17.2,1154.71
2025-08-17,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2675,83,155.54,8.2,650.68
2025-08-17,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,7247,209,376.69,26.2,1725.43
2025-08-17,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2810,95,164.63,10.3,663.55
2025-08-17,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4529,151,267.3,16.8,981.73
2025-08-17,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3615,120,214.61,14.6,958.19
2025-08-18,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8208,302,527.4,33.1,1836.55
2025-08-18,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6544,223,427.59,26.8,1491.92
2025-08-18,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3303,118,210.1,11.9,698.24
2025-08-18,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,3237,93,154.64,9.9,659.78
2025-08-18,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3065,110,189.92,11.5,746.87
2025-08-18,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1626,56,90.03,5.6,316.99
2025-08-18,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2805,90,137.62,9.8,579.63
2025-08-18,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,5158,157,279.47,18.5,999.17
2025-08-18,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2632,84,146.37,8.3,598.54
2025-08-18,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6278,223,373.67,20.0,1604.89
2025-08-18,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2783,99,167.74,10.2,571.83
2025-08-18,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4720,154,244.17,13.7,884.54
2025-08-18,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,4032,116,197.32,12.3,806.73
2025-08-19,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8369,275,458.01,26.1,1907.81
2025-08-19,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6395,227,403.65,24.9,1623.55
2025-08-19,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3418,101,192.34,11.3,724.47
2025-08-19,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2831,82,157.31,8.6,669.74
2025-08-19,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3146,94,154.04,9.4,730.42
2025-08-19,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1321,49,84.78,5.1,347.2
2025-08-19,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2413,75,147.42,9.0,511.14
2025-08-19,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4898,142,238.79,14.3,1140.67
2025-08-19,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2310,83,140.35,9.0,539.34
2025-08-19,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5825,186,364.73,22.0,1371.51
2025-08-19,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2496,81,142.44,10.0,647.18
2025-08-19,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3709,121,217.23,14.8,962.94
2025-08-19,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3283,106,206.48,10.6,809.79
2025-08-20,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8200,248,434.43,25.2,1698.12
2025-08-20,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,7473,197,350.38,24.2,1608.21
2025-08-20,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3107,102,182.4,11.9,783.74
2025-08-20,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2977,84,143.25,9.3,552.2
2025-08-20,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3200,96,166.6,10.0,594.55
2025-08-20,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1616,49,82.06,4.8,335.24
2025-08-20,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2653,75,146.29,7.6,568.62
2025-08-20,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4592,154,265.96,17.4,981.49
2025-08-20,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2371,80,124.09,7.5,531.37
2025-08-20,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5756,189,326.47,18.8,1422.07
2025-08-20,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2870,87,135.68,8.6,570.66
2025-08-20,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4566,128,237.49,12.4,892.13
2025-08-20,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3454,114,183.49,11.7,709.37
2025-08-21,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7951,287,493.76,26.6,2008.56
2025-08-21,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,7481,218,402.12,26.8,1557.61
2025-08-21,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3520,111,197.13,11.5,723.99
2025-08-21,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2823,96,145.48,10.3,690.67
2025-08-21,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3200,104,178.03,10.8,644.15
2025-08-21,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1665,50,85.24,5.9,319.72
2025-08-21,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2554,75,134.96,9.8,558.34
2025-08-21,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4814,161,272.34,17.3,1035.19
2025-08-21,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2322,85,132.79,9.7,599.2
2025-08-21,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6257,199,330.61,23.4,1395.56
2025-08-21,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2845,83,151.66,10.5,696.5
2025-08-21,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4037,140,221.42,13.7,1071.94
2025-08-21,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3698,117,209.14,12.5,816.48
2025-08-22,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8397,312,544.89,32.2,2150.8
2025-08-22,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6771,226,442.64,28.0,1782.01
2025-08-22,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3501,116,208.37,12.7,839.9
2025-08-22,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2973,100,159.27,9.7,767.5
2025-08-22,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2898,106,185.31,10.7,826.94
2025-08-22,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1719,55,85.04,5.4,359.35
2025-08-22,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2905,82,161.67,8.8,579.17
2025-08-22,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4963,174,282.34,19.7,1293.21
2025-08-22,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2843,92,150.51,8.7,601.31
2025-08-22,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,7371,224,414.07,26.7,1718.91
2025-08-22,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2674,94,175.7,9.1,716.48
2025-08-22,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4669,159,248.25,15.1,1102.63
2025-08-22,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3493,131,224.53,14.0,837.83
2025-08-23,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8902,287,451.13,25.9,1892.77
2025-08-23,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6730,225,397.3,21.1,1758.79
2025-08-23,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3427,105,204.62,10.5,711.32
2025-08-23,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2716,85,170.43,9.8,682.53
2025-08-23,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3274,105,166.87,9.6,732.14
2025-08-23,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1646,47,90.75,5.5,361.87
2025-08-23,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2564,86,147.68,9.7,556.17
2025-08-23,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4662,149,272.23,17.2,1057.18
2025-08-23,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2738,87,150.09,8.9,632.82
2025-08-23,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6028,194,340.98,23.3,1405.58
2025-08-23,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2904,82,166.16,10.2,609.06
2025-08-23,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4309,146,225.62,15.0,979.82
2025-08-23,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3813,122,205.86,12.0,876.48
2025-08-24,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7830,258,451.48,25.5,2009.52
2025-08-24,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6486,236,393.0,22.4,1568.91
2025-08-24,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3055,103,196.32,10.9,783.47
2025-08-24,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2467,90,149.89,9.3,678.4
2025-08-24,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2986,103,173.79,11.4,719.05
2025-08-24,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1422,49,78.86,5.0,317.86
2025-08-24,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2492,77,139.64,8.8,522.63
2025-08-24,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4506,145,273.78,14.8,1014.72
2025-08-24,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2585,80,129.57,7.7,516.49
2025-08-24,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5730,194,351.51,20.9,1458.46
2025-08-24,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2540,83,162.68,9.1,646.1
2025-08-24,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3732,127,239.12,13.9,868.09
2025-08-24,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3625,103,195.03,11.9,729.72
2025-08-25,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,9345,286,451.88,28.8,1958.77
2025-08-25,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,7233,228,370.64,24.3,1578.12
2025-08-25,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3115,103,166.5,11.3,799.19
2025-08-25,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2801,92,150.31,9.0,652.59
2025-08-25,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2811,98,158.47,11.2,732.78
2025-08-25,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1656,47,81.49,5.1,322.81
2025-08-25,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2374,78,126.98,7.5,562.69
2025-08-25,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4808,144,263.94,14.3,1155.59
2025-08-25,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2467,76,131.44,8.0,607.03
2025-08-25,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6820,219,345.7,20.1,1563.86
2025-08-25,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2513,84,149.54,9.8,655.12
2025-08-25,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4405,146,218.7,12.6,906.95
2025-08-25,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3675,116,185.59,12.8,737.25
2025-08-26,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,9380,260,506.44,28.5,1991.21
2025-08-26,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,7030,230,438.99,23.0,1544.32
2025-08-26,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3159,106,211.22,12.9,820.56
2025-08-26,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2659,88,159.86,11.1,641.37
2025-08-26,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3127,107,186.72,10.0,750.82
2025-08-26,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1479,52,95.59,5.0,376.01
2025-08-26,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2491,87,153.07,9.8,592.93
2025-08-26,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,5007,162,267.89,15.7,1178.49
2025-08-26,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2346,88,147.44,9.5,590.78
2025-08-26,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6622,226,364.77,25.3,1587.46
2025-08-26,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2974,97,147.28,9.4,678.08
2025-08-26,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4171,147,237.2,14.0,1100.07
2025-08-26,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3322,118,213.73,13.1,827.1
